symbol,trigger_date,trigger_close,trigger_intraday_ret,trigger_vol_ratio
QS,2025-06-26,7.650000095367432,0.3444639751206653,6.732129593408065
RXT,2026-02-18,1.3700000047683716,0.37412240080101,18.33216270361903
RXT,2026-05-08,5.489999771118164,0.4241244471997785,6.572284894637702
SIDU,2024-08-19,3.809999942779541,0.40590401813599963,15.633598899987868
SIDU,2024-12-16,4.579999923706055,1.044642814378045,19.093295536831654
SIDU,2025-12-10,1.1299999952316284,0.3294117218070389,10.381251214839086
SIDU,2025-12-19,1.159999966621399,0.315192662546828,5.390366203618443
SIDU,2026-04-02,3.0899999141693115,0.5373133974279973,5.9582482874349685
DGXX,2025-01-30,3.6600000858306885,0.3260869922018983,5.21522246359321
QUCY,2026-05-13,1.340000033378601,1.2905984316743782,19.3221682401398
QUCY,2026-05-14,3.0,0.5789473882342313,6.544278121174952
CRML,2025-04-11,2.1600000858306885,0.3757961870492399,6.372765742436683
CRML,2025-06-13,2.0299999713897705,0.30128208067290285,5.158933230956806
CRML,2025-06-16,3.0299999713897705,0.3173913192208191,9.549102806021398
AIIO,2025-04-04,8.039999961853027,0.2181818300042273,15.258913872470718
AIIO,2026-03-31,2.140000104904175,0.32098771518840397,8.862031613104847
AIIO,2026-05-14,5.639999866485596,0.28620286706889897,5.7711696125463785
SATL,2024-07-12,1.4199999570846558,0.30275221431248567,9.72214346470088
SATL,2024-11-20,1.3200000524520874,0.30693075734252506,6.507415254237288
SATL,2024-11-29,1.9700000286102295,0.38732400573782866,5.546396001854809
SLS,2025-01-27,1.409999966621399,0.3428571720512559,5.0228587375685
LASE,2024-10-08,7.929999828338623,0.9062500286560802,10.653189177333042
LASE,2026-06-02,2.4200000762939453,1.0082987469768576,18.507674223211794
CODX,2026-03-10,4.400000095367432,0.8884121199321213,13.762245168122849
APPS,2024-08-08,2.880000114440918,0.37799054196880144,12.891447754992889
APPS,2025-02-06,4.989999771118164,0.5593749052379295,13.698724791438643
APPS,2025-06-17,7.539999961853027,0.36101083281073465,9.426439038169125
REPL,2025-07-23,3.3350000381469727,0.2171532943574066,5.114857230431791
HCWB,2025-11-14,3.0,0.21951217621109853,14.566401340594888
HCWB,2026-05-20,2.430000066757202,1.3365386114318043,5.502725774926581
AEHL,2026-02-26,6.480000019073486,0.4594594449465197,19.012762257846305
AEHL,2026-05-08,1.2000000476837158,0.21212124861012804,19.704620016116195
PONY,2025-04-24,7.570000171661377,0.238952537846705,5.843277484622697
SLNH,2025-07-11,1.5099999904632568,0.41121487517952415,7.287292945435486
SLNH,2025-09-22,2.0999999046325684,0.7355370565513089,7.5989721248341935
SLNH,2026-04-20,1.399999976158142,0.3084111285320068,8.8668934409169
SERV,2024-07-19,7.550000190734863,0.7681499354706434,18.955478300116145
MASK,2026-03-31,2.2699999809265137,0.39263802918228796,19.231170614025338
MASK,2026-05-28,4.130000114440918,1.2144772618348618,12.069849195642982
SBET,2025-01-29,5.519999980926514,0.21052632679679517,11.06688272039829
SBET,2025-05-23,6.71999979019165,0.6842104697067086,12.039066388411062
RR,2025-08-26,3.1500000953674316,0.2549801224445636,6.322360968421968
XOS,2025-02-20,6.25,0.4108352691164616,19.52854144848306
XOS,2026-01-26,2.8499999046325684,0.23376622304296024,7.385359501441727
RZLV,2024-09-25,7.519999980926514,0.4135337853904808,5.057209331973483
RZLV,2024-12-17,3.2899999618530273,0.5161289613739941,7.097569997612272
RZLV,2025-06-24,2.7799999713897705,0.23008848810655236,7.139766307343762
TIGR,2024-10-03,9.1899995803833,0.23854440510645025,5.280153975653338
ANY,2026-06-01,4.019999980926514,0.27014218937712253,19.325340528013367
HTZ,2025-04-16,5.710000038146973,0.31113662758645844,6.127939671301929
TMC,2025-04-24,3.690000057220459,0.4302326226118405,5.309259766550443
GSIT,2025-01-17,3.950000047683716,0.32107024584782873,19.156072154443798
MTVA,2026-05-20,2.890000104904175,0.4670051080877269,8.295956949476432
RKTO,2025-01-07,2.2799999713897705,0.3652694790304072,19.489163079544905
RKTO,2025-03-04,1.2400000095367432,0.3611415931542725,12.663421418636997
RKTO,2025-06-04,1.5299999713897705,0.7000000132454769,17.920471733518326
RKTO,2026-05-27,1.3600000143051147,0.581395339166364,18.21364171882252
AMPG,2024-11-22,1.2400000095367432,0.4588234997125653,9.19748427672956
AMPG,2025-04-16,1.659999966621399,0.2671756023891363,8.739075436982521
AMPG,2026-05-18,3.700000047683716,0.2627986223149532,8.112577618021374
ATPC,2025-12-11,9.0,0.5126050905052983,16.382075634408086
VCIG,2026-05-22,1.3300000429153442,0.5555555710473408,18.532389784961907
VCIG,2026-05-26,2.9000000953674316,0.7522659489426964,14.001906510690079
MRLN,2026-03-17,9.029999732971191,0.2611731739400762,5.322785345629918
WVE,2024-09-24,8.1899995803833,0.27769107259648784,11.898970717849592
FOXX,2025-01-30,6.389999866485596,1.1883560614819446,19.56886059767619
FOXX,2025-07-17,6.170000076293945,0.2962184410951867,6.239249413604378
FOXX,2025-11-21,3.5399999618530273,0.6465115371299772,19.894680973260296
FOXX,2026-06-03,2.859999895095825,0.23809522335073696,19.610465424826195
ABAT,2024-12-24,2.5999999046325684,0.31979688673750073,5.883639282361195
ABAT,2025-04-29,1.5299999713897705,0.2857141998492554,6.790015678449259
OMER,2024-11-14,6.949999809265137,0.5723981197512853,15.02571956693953
VERU,2026-06-04,4.230000019073486,0.9403669218073485,19.725147515494967
ATAI,2025-02-04,2.25,0.20967741005130414,5.44014842933612
DXST,2026-02-11,7.75,0.7613635981871085,14.192059923732193
DXST,2026-03-04,5.125,0.752136780700305,13.851082520936949
DXST,2026-03-06,7.0,0.75,5.792903993195451
DXST,2026-06-02,4.949999809265137,0.6666665863910515,17.49123969097817
PCLA,2026-05-21,2.25,0.3043478080590869,19.962412558523823
RMSG,2025-07-23,2.302000045776367,0.2376344236945509,5.666003976143141
RMSG,2025-08-06,2.309999942779541,0.30508472749833704,18.73467805821273
RMSG,2025-10-15,2.640000104904175,0.3894737568588478,9.013664423943956
RMSG,2026-04-13,2.700000047683716,1.8511087344782462,12.673828357511146
RMSG,2026-06-04,1.100000023841858,0.2457531185109072,9.397506440861827
AUUD,2026-04-01,5.449999809265137,0.235827663908724,5.919623343860855
PGEN,2024-08-08,1.2699999809265137,0.33684210196096154,5.78250320145582
CADL,2024-11-22,5.039999961853027,0.20286393628272092,5.326178330013013
CMND,2026-04-16,8.350000381469727,0.25187410584097636,5.722371692631556
ASTI,2025-12-10,2.7899999618530273,0.3478261119952306,9.053384996232914
ASTI,2025-12-15,4.170000076293945,0.2246696362208589,8.39879678827737
ASTI,2026-01-22,6.809999942779541,0.5099777377323866,5.923476482147577
ASTI,2026-04-15,6.360000133514404,0.5820895929578032,9.433931011636092
DPRO,2024-11-25,3.069999933242798,0.20392156496088298,5.801616615812858
DPRO,2024-11-29,4.190000057220459,0.3874172462527625,12.417326378776245
DPRO,2025-07-16,5.179999828338623,0.20046344371901603,9.988854314706089
DPRO,2025-07-17,7.21999979019165,0.21651219204735228,5.600686405913651
ATOM,2026-02-13,3.9200000762939453,0.410071984401593,14.095082768492611
ATOM,2026-02-17,5.730000019073486,0.4325000047683716,9.349084616863557
ATOM,2026-04-24,8.600000381469727,0.32307698176457333,12.56177054879563
WNW,2026-04-16,5.559999942779541,0.5027026678716471,11.980072180782368
WNW,2026-04-30,4.269999980926514,0.3070094990137411,5.991711146120022
PRCH,2024-10-28,2.180000066757202,0.39743599148662234,14.70370777517785
PRCH,2024-11-08,3.619999885559082,0.2569443547615333,5.515061929761965
PRCH,2025-02-26,6.599999904632568,0.3608247493630783,11.733172322537902
AMST,2026-04-23,1.440000057220459,0.33333333333333326,18.39432486954202
LFS,2025-11-18,6.5,0.6883117301324555,8.58941037650031
LFS,2026-01-14,2.9700000286102295,0.20242914745281615,9.527661795407099
PDYN,2024-10-08,2.75,0.46276596115692104,18.12538164054549
PDYN,2024-11-22,4.599999904632568,1.0720720024099606,16.961232396343238
PDYN,2024-11-26,7.210000038146973,0.7004717989042641,5.135492502022276
VIR,2024-11-01,9.260000228881836,0.2969188238150111,6.5301588012632426
PUSA,2025-07-23,1.909999966621399,1.9843750145519157,19.25915779212712
ALLO,2025-02-14,2.0399999618530273,0.3246753327177798,9.38033843852259
ALLO,2025-02-18,2.8399999141693115,0.3087556748014644,9.257644043590169
MRVI,2024-08-16,9.680000305175781,0.2130326167968697,6.3712568197874955
STAK,2025-04-14,2.2200000286102295,0.7760000228881836,18.318157616642207
STAK,2026-03-02,1.059999942779541,1.1031744558149237,19.924900461568676
STAK,2026-05-01,1.159999966621399,0.41463411797518357,16.68822301806096
STAK,2026-05-12,2.0299999713897705,0.8623852378219785,6.6744637447116695
STAK,2026-06-02,1.899999976158142,0.5833332505491078,9.036374190863189
STAK,2026-06-03,3.609999895095825,0.8802083207216731,5.429521555469007
SANA,2025-10-15,5.920000076293945,0.3126385312316693,6.534777380146956
EDHL,2025-12-16,8.751999855041504,0.3674999569728976,11.572055664518539
EDHL,2026-05-21,2.9200000762939453,0.23728822291976504,18.932603241991508
TRAW,2025-10-09,3.130000114440918,0.23715420942141652,5.300249465431219
TRAW,2025-11-14,2.1700000762939453,0.24000004359654015,14.897378991581226
ABTS,2025-05-09,8.40999984741211,2.4186990719508494,18.183419641908003
ABTS,2025-07-02,5.090000152587891,0.22355777386730535,5.299262899262899
ABTS,2025-09-19,7.322999954223633,0.2824868485640355,5.638118584341965
ABTS,2026-02-20,3.7300000190734863,0.7348836528474829,19.936097088111993
ABTS,2026-06-01,2.140000104904175,0.3544304093533719,19.613746563501373
XMAX,2025-09-05,4.400000095367432,0.5770609876442774,12.328715691737411
BZAI,2026-04-17,2.5199999809265137,0.2444443764182962,5.456893933973494
CABA,2025-05-15,1.809999942779541,0.2928571240026121,10.59352766036848
CABA,2025-10-31,3.609999895095825,0.38314177785179004,5.227358248182408
CABA,2026-05-04,3.8299999237060547,0.20402387003946387,9.086088919141618
RYOJ,2025-10-21,9.119999885559082,0.8726899589058399,6.598700275479015
RYOJ,2026-04-30,3.380000114440918,0.46956529761532706,13.670425609312478
RYOJ,2026-05-22,5.0,1.0576131121973273,15.5192039486792
TSHA,2025-10-02,4.880000114440918,0.20941767013219548,11.91943092561331
VUZI,2024-11-22,1.7100000381469727,0.33593755966285377,5.0866444105671444
VUZI,2024-11-25,2.25,0.22282606477379163,5.855476163894161
VUZI,2025-09-22,3.380000114440918,0.2754716953971541,6.219461074086625
VIVO,2024-11-14,1.350000023841858,0.7197451958468093,12.89340322809159
VIVO,2025-03-24,3.2200000286102295,1.5058366632307796,9.585507543539705
VIVO,2025-03-26,4.179999828338623,0.2628398491235344,10.007640239059889
VIVO,2026-02-13,2.109999895095825,0.41610730308105603,6.898353251873044
NEXR,2026-03-30,3.0799999237060547,0.22709160773247494,9.330104923325262
NEXR,2026-06-04,1.559999942779541,0.24799995422363286,9.695351796364772
WCT,2026-02-11,8.699999809265137,0.23404249275038458,12.527706375626817
WCT,2026-05-26,2.1500000953674316,0.31097567934212744,10.058803182289864
WCT,2026-06-03,2.569999933242798,0.6112851957012906,18.51536979964999
CCCC,2025-08-07,2.5799999237060547,0.28999996185302734,5.031103494302499
CCCC,2025-09-15,3.569999933242798,0.2704626355655704,5.763232001025309
INDP,2026-06-04,4.75,1.2196260594168038,19.140161462892713
LTBR,2024-10-16,4.869999885559082,0.3490304784149616,7.343478972344951
LTBR,2024-10-18,7.010000228881836,0.5543236969235863,8.702854790782121
IPWR,2024-08-08,9.039999961853027,0.2696629363980927,6.083810672294242
IPWR,2025-08-14,5.184999942779541,0.3467532652508938,11.390248323364148
IPWR,2026-01-27,4.46999979019165,0.2246574447669083,6.304999211480839
RILY,2024-08-21,7.989999771118164,0.43705033333576315,7.418741652396189
RILY,2025-02-24,4.539999961853027,0.23035227410615322,10.126276354810534
RILY,2025-02-26,5.639999866485596,0.3270587921142578,5.550335000659343
RILY,2025-12-16,5.71999979019165,0.20930227634799992,12.40409087667615
HOVR,2025-06-13,1.8700000047683716,0.3955223568565578,7.446854939177769
FULC,2025-05-02,5.619999885559082,0.27437643537720957,7.236500294413079
LTRX,2025-08-28,4.650000095367432,0.20466326988125338,6.974959497484581
SPHL,2025-06-11,4.616000175476074,0.2250531617132907,10.38104588481559
SPHL,2025-11-05,4.624000072479248,0.31363639134513455,6.154867816549412
SPHL,2025-12-05,4.53000020980835,0.37272735614093655,6.482570969111697
SPHL,2026-06-05,5.349999904632568,1.2384935856925714,19.92839332523496
IMRX,2024-09-16,2.869999885559082,0.41379306699902774,5.925370251416097
IMRX,2025-06-18,2.7699999809265137,0.33816428514909047,6.418821108265806
IMRX,2025-08-21,4.630000114440918,0.24797845467232293,9.966135166199965
PRFX,2024-11-19,7.0,0.2280702165325974,19.757472899089816
MVST,2025-05-13,3.109999895095825,0.24399995803833008,6.1170904142496445
WGRX,2026-05-18,8.699999809265137,0.9550562207106781,14.4892497305752
ODYS,2026-01-06,3.7300000190734863,0.23509935186461495,5.308506754289887
EDIT,2025-02-19,3.200000047683716,0.7204301199315943,10.014733659989682
EDIT,2026-05-26,3.0799999237060547,0.2520324698962628,6.178456504302756
TDUP,2025-05-06,6.559999942779541,0.21706866517175127,7.808422509873888
EVGO,2024-10-03,6.320000171661377,0.24654831512370357,13.911346064499043
KDK,2026-05-08,7.244999885559082,0.2217538103350798,7.713588283157038
LESL,2026-05-14,3.5,0.9021738785370093,18.535608473858904
PSIG,2025-10-13,4.75,0.29781417721522296,17.25223440028736
PSIG,2026-02-02,6.440000057220459,0.3388773667009639,9.336297237218165
BGMS,2026-02-06,1.1100000143051147,0.26136365945427875,14.896494942366502
WEST,2026-05-08,8.25,0.2008733824496438,8.201459830361555
OLPX,2026-01-07,1.649999976158142,0.2222221829763662,7.825723041476728
AREC,2025-04-16,1.1100000143051147,0.819672111925404,6.526038431718087
SHMD,2025-07-07,3.4100000858306885,0.2583025969853334,7.178964533224623
BWEN,2026-05-12,4.409999847412109,0.852941023260436,16.443449218156974
KYTX,2025-10-08,7.179999828338623,0.2006688637855656,8.188319133983503
GXAI,2024-08-21,3.109999895095825,0.24899593702187617,16.760574075480296
GXAI,2024-12-06,2.5999999046325684,0.3065326091319107,12.893250302459533
GXAI,2025-08-19,2.059999942779541,0.20467830223667294,19.856169583482842
NCT,2026-03-02,5.849999904632568,0.26486484424487955,10.727698621650921
NCT,2026-04-01,2.6500000953674316,0.5588235417864311,6.026794852324576
BCDA,2024-08-19,4.0,0.22324159734907711,6.518105849582173
BCDA,2025-04-29,3.049999952316284,0.21031745055605455,5.786969485504028
ALT,2024-11-12,9.489999771118164,0.2454068128141289,6.297181933231213
ALT,2025-06-26,3.609999895095825,0.2114093530167871,10.151975182239953
DNUT,2025-07-22,4.130000114440918,0.2591463873370077,7.626893101482572
INM,2024-10-21,5.800000190734863,0.2608696328219047,11.465076660988075
INM,2025-05-14,3.359999895095825,0.2824427640686078,15.798732572877059
OCGN,2026-03-11,2.299999952316284,0.2499999514092579,5.27081890378522
JZXN,2026-02-06,1.6699999570846558,0.28461539872299335,8.169221569113637
JZXN,2026-02-10,2.5799999237060547,0.5495495392292364,14.569092217939682
CGC,2025-12-12,1.7400000095367432,0.25631770506709195,5.968587500892134
CGC,2026-04-22,1.3799999952316284,0.2000000207320507,5.322657619391656
ZENA,2024-11-25,6.420000076293945,2.396825462902605,17.734178902664304
ZENA,2025-03-12,4.570000171661377,0.5923346180800042,12.957698815566836
FDMT,2025-08-01,6.420000076293945,0.21590905704281682,16.293543342729574
IOTR,2025-11-10,3.7300000190734863,0.21895427739300977,5.343607248632097
IOTR,2026-01-13,3.9700000286102295,0.23291925258885926,19.64044678907194
RLMD,2024-07-09,4.099999904632568,0.285266404730105,5.162405829319501
RLMD,2025-08-29,1.1200000047683716,0.3493976232396072,15.48687271518777
RLMD,2025-11-04,2.7699999809265137,0.25339363489291444,17.255376098792468
ARTV,2025-04-07,3.309999942779541,0.4454148462522889,15.590956787179243
ARTV,2025-12-15,6.300000190734863,0.5403422874565484,19.06225372738282
IHRT,2025-08-12,2.0299999713897705,0.24539875909711317,8.75688051383643
WOOF,2024-09-11,4.079999923706055,0.36912748241342963,6.141797694406802
GNTA,2024-07-18,4.599999904632568,0.2777777851363761,18.501274426508072
GNTA,2025-07-01,3.819999933242798,0.33566436131453337,13.162603052096124
NRXP,2024-12-17,1.6399999856948853,0.3015873000855469,5.456197439039851
NRXP,2024-12-31,2.200000047683716,0.41935491313795614,11.318703281768398
NRXP,2025-01-02,2.990000009536743,0.4137115820588837,6.3738240809916595
CLIK,2026-04-08,2.0999999046325684,0.45833320915699494,10.69823673307787
CLIK,2026-04-09,3.450000047683716,0.3269231439342184,13.866154316556903
VERI,2024-12-26,3.359999895095825,0.25842689104324834,5.076149310987952
VERI,2025-09-09,3.8399999141693115,0.35689046561549054,5.367983417164181
LRMR,2024-12-16,4.829999923706055,0.22278477605041336,6.359113428943937
LRMR,2026-02-25,5.949999809265137,0.625682969872035,9.67858608215683
SPPL,2024-11-04,9.4399995803833,2.6307692025540135,19.53200124071872
SPPL,2024-12-26,8.319999694824219,0.4092140868879066,8.04874547397636
SPPL,2025-03-04,3.7839999198913574,0.2097186363524457,7.254816492668651
SPPL,2025-04-08,3.809999942779541,0.3368421299195583,5.373085283297032
SPPL,2025-07-10,3.450000047683716,0.2277580490877562,6.930461250292671
MLGO,2026-05-20,5.360000133514404,0.4142480705708935,8.964238869051957
CNCK,2025-05-22,7.400000095367432,0.201298746537512,5.150310559006211
CNCK,2025-12-01,7.880000114440918,1.1648351338848006,19.616092011716578
BDTX,2026-05-20,3.5999999046325684,0.21621616832351465,6.169667407142746
MGNX,2026-03-10,3.430000066757202,0.4173553548023017,10.691576957091884
ACRS,2024-10-25,1.690000057220459,0.30000009169945696,12.078936986393359
ACRS,2024-11-18,3.140000104904175,0.2921810776303626,10.932709543270954
ACRS,2024-11-19,4.590000152587891,0.23719679390635529,10.102483615163274
ACRS,2026-01-20,4.429999828338623,0.5016948327905877,13.151464554998784
