month,symbol,date,rule,ret,tp_hit
2020-06,AACG,2020-06-11,30d/$1.05-$1.20/+10%/60d,0.08000000000000008,True
2020-06,HDSN,2020-06-12,30d/$1.05-$1.20/+10%/60d,0.08000000000000008,True
2020-06,HNRG,2020-06-08,30d/$1.05-$1.20/+10%/60d,-0.42387096774193556,False
2020-06,FTEK,2020-06-29,30d/$1.05-$1.20/+10%/60d,0.08000000000000008,True
2020-06,MARA,2020-06-04,30d/$1.05-$1.20/+10%/60d,0.08000000000000008,True
2020-07,ALTO,2020-07-23,60d/$1.05-$1.15/+50%/60d,0.48,True
2023-02,AKBA,2023-02-06,30d/$1.05-$1.20/+20%/90d,0.17999999999999997,True
2023-03,HEPS,2023-03-23,30d/$1.05-$1.15/+30%/90d,0.28,True
2023-03,ENTX,2023-03-02,30d/$1.05-$1.15/+30%/90d,0.28,True
2023-03,TLSA,2023-03-28,30d/$1.05-$1.15/+30%/90d,-0.4547826086956521,False
2023-04,CRVS,2023-04-04,30d/$1.05-$1.15/+20%/90d,0.17999999999999997,True
2023-05,BLIN,2023-05-24,30d/$1.05-$1.15/+20%/90d,0.17999999999999997,True
2023-05,AKBA,2023-05-05,30d/$1.05-$1.15/+20%/90d,0.17999999999999997,True
2023-05,CGEN,2023-05-26,30d/$1.05-$1.15/+20%/90d,0.17999999999999997,True
2023-05,TLPH,2023-05-26,30d/$1.05-$1.15/+20%/90d,-0.5303361344537816,False
2023-05,RGTI,2023-05-26,30d/$1.05-$1.15/+20%/90d,0.17999999999999997,True
2023-06,BWAY,2023-06-06,30d/$1.05-$1.15/+15%/30d,0.12999999999999992,True
2023-06,CNTX,2023-06-01,30d/$1.05-$1.15/+15%/30d,0.12999999999999992,True
2023-06,TMC,2023-06-13,30d/$1.05-$1.15/+15%/30d,0.12999999999999992,True
2023-07,CRDL,2023-07-25,60d/$1.05-$1.15/+30%/60d,-0.2990909090909092,False
2023-08,PSHG,2023-08-01,30d/$1.05-$1.15/+10%/30d,0.08000000000000008,True
2023-09,GLBS,2023-09-18,30d/$1.05-$1.15/+10%/30d,0.08000000000000008,True
2023-09,AHG,2023-09-05,30d/$1.05-$1.15/+10%/30d,0.08000000000000008,True
2023-09,VFF,2023-09-11,30d/$1.05-$1.15/+10%/30d,-0.34261682242990665,False
2023-10,BYSI,2023-10-12,30d/$1.05-$1.15/+10%/90d,0.08000000000000008,True
2023-11,CNET,2023-11-02,30d/$1.05-$1.15/+50%/90d,-0.16414414414414422,False
2023-11,ONDS,2023-11-20,30d/$1.05-$1.15/+50%/90d,0.48,True
2023-12,AIFA,2023-12-12,30d/$1.05-$1.15/+10%/90d,0.08000000000000008,True
2023-12,CBAT,2023-12-04,30d/$1.05-$1.15/+10%/90d,0.08000000000000008,True
2024-01,ENTX,2024-01-12,30d/$1.05-$1.15/+10%/30d,0.08000000000000008,True
2024-01,TLPH,2024-01-23,30d/$1.05-$1.15/+10%/30d,0.08000000000000008,True
2024-01,JVA,2024-01-08,30d/$1.05-$1.15/+10%/30d,0.08000000000000008,True
2024-02,PDYN,2024-02-26,45d/$1.05-$1.15/+30%/60d,0.28,True
2024-03,CURI,2024-03-28,30d/$1.05-$1.15/+30%/60d,0.28,True
2024-04,ONMD,2024-04-03,30d/$1.05-$1.15/+30%/60d,0.28,True
2024-04,RCAT,2024-04-16,30d/$1.05-$1.15/+30%/60d,0.28,True
2024-04,PRZO,2024-04-12,30d/$1.05-$1.15/+30%/60d,-0.4403389830508474,False
2024-05,VRAX,2024-05-30,30d/$1.05-$1.15/+10%/60d,0.08000000000000008,True
2024-06,EOSE,2024-06-24,30d/$1.05-$1.15/+10%/60d,0.08000000000000008,True
2024-07,ONDS,2024-07-22,30d/$1.05-$1.15/+10%/60d,0.08000000000000008,True
2024-07,KOPN,2024-07-12,30d/$1.05-$1.15/+10%/60d,0.08000000000000008,True
2024-09,GOSS,2024-09-20,30d/$1.05-$1.15/+10%/30d,-0.23288288288288292,False
2024-09,NRSN,2024-09-09,30d/$1.05-$1.15/+10%/30d,0.08000000000000008,True
2024-10,AREC,2024-10-09,45d/$1.05-$1.20/+10%/30d,0.08000000000000008,True
2024-10,AMPG,2024-10-23,45d/$1.05-$1.20/+10%/30d,0.08000000000000008,True
2024-10,RPID,2024-10-28,45d/$1.05-$1.20/+10%/30d,0.08000000000000008,True
2024-10,QUBT,2024-10-21,45d/$1.05-$1.20/+10%/30d,0.08000000000000008,True
2024-10,RGTI,2024-10-18,45d/$1.05-$1.20/+10%/30d,0.08000000000000008,True
2024-10,NXL,2024-10-16,45d/$1.05-$1.20/+10%/30d,0.08000000000000008,True
2024-10,PLBY,2024-10-31,45d/$1.05-$1.20/+10%/30d,0.08000000000000008,True
2024-11,ZTEK,2024-11-15,45d/$1.10-$1.30/+50%/60d,-0.12015384615384626,False
2024-11,PRZO,2024-11-29,45d/$1.10-$1.30/+50%/60d,0.48,True
2024-12,GGRP,2024-12-10,45d/$1.05-$1.15/+20%/60d,0.17999999999999997,True
2024-12,ONMD,2024-12-02,45d/$1.05-$1.15/+20%/60d,0.17999999999999997,True
2024-12,ONDS,2024-12-11,45d/$1.05-$1.15/+20%/60d,0.17999999999999997,True
2024-12,MVST,2024-12-02,45d/$1.05-$1.15/+20%/60d,0.17999999999999997,True
2025-02,CCG,2025-02-24,45d/$1.05-$1.20/+20%/60d,0.17999999999999997,True
2025-02,TLSA,2025-02-27,45d/$1.05-$1.20/+20%/60d,0.17999999999999997,True
2025-02,LUCD,2025-02-07,45d/$1.05-$1.20/+20%/60d,0.17999999999999997,True
2025-02,IVVD,2025-02-03,45d/$1.05-$1.20/+20%/60d,0.17999999999999997,True
2025-03,ABVC,2025-03-31,45d/$1.05-$1.15/+50%/60d,0.48,True
2025-04,APM,2025-04-15,30d/$1.05-$1.20/+50%/60d,-0.021452432824981753,False
2025-04,AREC,2025-04-16,30d/$1.05-$1.20/+50%/60d,0.0955378486055778,False
2025-04,XMAX,2025-04-25,30d/$1.05-$1.20/+50%/60d,0.48,True
2025-04,PMEC,2025-04-29,30d/$1.05-$1.20/+50%/60d,0.48,True
2025-05,CTMX,2025-05-08,30d/$1.05-$1.15/+50%/90d,0.48,True
2025-05,JBDI,2025-05-08,30d/$1.05-$1.15/+50%/90d,0.48,True
2025-05,NBP,2025-05-22,30d/$1.05-$1.15/+50%/90d,0.48,True
2025-05,ONDS,2025-05-28,30d/$1.05-$1.15/+50%/90d,0.48,True
2025-06,CNTB,2025-06-17,30d/$1.05-$1.15/+50%/90d,0.48,True
2025-06,PRZO,2025-06-06,30d/$1.05-$1.15/+50%/90d,0.48,True
2025-06,OCGN,2025-06-06,30d/$1.05-$1.15/+50%/90d,0.48,True
2025-07,BFRI,2025-07-23,30d/$1.05-$1.15/+50%/90d,-0.26361111111111124,False
2025-07,AREC,2025-07-10,30d/$1.05-$1.15/+50%/90d,0.48,True
2025-07,HIT,2025-07-10,30d/$1.05-$1.15/+50%/90d,0.48,True
2025-07,SLNH,2025-07-10,30d/$1.05-$1.15/+50%/90d,0.48,True
2025-07,LXRX,2025-07-09,30d/$1.05-$1.15/+50%/90d,0.48,True
2025-07,QTEX,2025-07-02,30d/$1.05-$1.15/+50%/90d,0.48,True
2025-08,ESLA,2025-08-29,30d/$1.05-$1.15/+50%/90d,0.48,True
2025-08,CGTX,2025-08-12,30d/$1.05-$1.15/+50%/90d,0.48,True
2025-08,EQ,2025-08-15,30d/$1.05-$1.15/+50%/90d,0.48,True
2025-08,YTRA,2025-08-11,30d/$1.05-$1.15/+50%/90d,0.48,True
2025-08,TRIB,2025-08-12,30d/$1.05-$1.15/+50%/90d,0.48,True
2025-08,IRWD,2025-08-13,30d/$1.05-$1.15/+50%/90d,0.48,True
2025-08,RLMD,2025-08-29,30d/$1.05-$1.15/+50%/90d,0.48,True
2025-08,PRLD,2025-08-20,30d/$1.05-$1.15/+50%/90d,0.48,True
2025-08,LSH,2025-08-29,30d/$1.05-$1.15/+50%/90d,0.48,True
2025-09,DVLT,2025-09-26,30d/$1.05-$1.15/+50%/90d,0.48,True
2025-09,CCG,2025-09-02,30d/$1.05-$1.15/+50%/90d,-0.27205357142857156,False
2025-09,COSM,2025-09-22,30d/$1.05-$1.15/+50%/90d,-0.5948672566371681,False
2025-09,SLNH,2025-09-19,30d/$1.05-$1.15/+50%/90d,0.48,True
2025-10,ABVWF,2025-10-17,45d/$1.20-$1.50/+30%/60d,0.28,True
2025-11,KTTA,2025-11-26,60d/$1.05-$1.15/+30%/60d,0.28,True
2025-12,PMCB,2025-12-04,30d/$1.20-$1.50/+15%/90d,0.12999999999999992,True
2025-12,HXHX,2025-12-22,30d/$1.20-$1.50/+15%/90d,0.12999999999999992,True
2026-01,AMOD,2026-01-28,30d/$1.05-$1.15/+10%/30d,-0.6243801652892562,False
2026-01,VRME,2026-01-05,30d/$1.05-$1.15/+10%/30d,0.08000000000000008,True
2026-01,ZTEK,2026-01-12,30d/$1.05-$1.15/+10%/30d,-0.4717307692307692,False
2026-01,SJ,2026-01-20,30d/$1.05-$1.15/+10%/30d,0.08000000000000008,True
2026-05,HCWB,2026-05-15,30d/$1.10-$1.30/+10%/30d,0.08000000000000008,True
2026-05,TEAD,2026-05-06,30d/$1.10-$1.30/+10%/30d,0.08000000000000008,True
2026-05,IMRN,2026-05-14,30d/$1.10-$1.30/+10%/30d,0.08000000000000008,True
